Bill_ID,item_ID,QUANTITY,PRICE,Total,ItemType,ParentID,item_notes,Item,Category,day,Date,Hour,period,date_only
156556,113741,1.0,125.0,125.0,1.0,0.0,(),TNT Fries,side,Sunday,2025-05-27 01:28:38.127,1.0,late_night,2025-05-27
156557,113712,1.0,210.0,210.0,1.0,0.0,(),WildBlaze,main,Sunday,2025-05-27 03:44:54.687,3.0,late_night,2025-05-27
156557,113735,1.0,60.0,0.0,4.0,258808.0,(),CHEESE BOOM,side,Sunday,2025-05-27 03:44:54.687,3.0,late_night,2025-05-27
156557,113732,1.0,30.0,30.0,2.0,258810.0,(),MUSHROOMS,side,Sunday,2025-05-27 03:44:54.687,3.0,late_night,2025-05-27
156557,113743,1.0,40.0,40.0,1.0,0.0,(),Curly Fries,side,Sunday,2025-05-27 03:44:54.687,3.0,late_night,2025-05-27
156558,113711,1.0,210.0,210.0,1.0,0.0,(),WildEpic,main,Sunday,2025-05-27 01:41:55.570,1.0,late_night,2025-05-27
156559,113745,1.0,70.0,70.0,1.0,0.0,(),FRISKES,side,Sunday,2025-05-27 01:42:01.493,1.0,late_night,2025-05-27
156560,113757,1.0,35.0,35.0,1.0,0.0,(),v7 cola,drink,Sunday,2025-05-27 01:42:07.430,1.0,late_night,2025-05-27
156561,113712,1.0,210.0,210.0,1.0,0.0,(),WildBlaze,main,Sunday,2025-05-27 02:07:50.140,2.0,late_night,2025-05-27
156561,113732,1.0,30.0,30.0,2.0,258817.0,(),MUSHROOMS,side,Sunday,2025-05-27 02:07:50.140,2.0,late_night,2025-05-27
156561,113741,1.0,125.0,125.0,1.0,0.0,(),TNT Fries,side,Sunday,2025-05-27 02:07:50.140,2.0,late_night,2025-05-27
156561,113746,1.0,80.0,80.0,1.0,0.0,(),Cheesy Waffle'd,main,Sunday,2025-05-27 02:07:50.140,2.0,late_night,2025-05-27
156561,113757,2.0,35.0,70.0,1.0,0.0,(),v7 cola,drink,Sunday,2025-05-27 02:07:50.140,2.0,late_night,2025-05-27
156562,113723,1.0,300.0,300.0,1.0,0.0,(),3PC OG,main,Sunday,2025-05-27 02:40:33.103,2.0,late_night,2025-05-27
156562,113757,1.0,35.0,35.0,1.0,0.0,(),v7 cola,drink,Sunday,2025-05-27 02:40:33.103,2.0,late_night,2025-05-27
156562,113758,1.0,20.0,20.0,1.0,0.0,(),Big Cola,drink,Sunday,2025-05-27 02:40:33.103,2.0,late_night,2025-05-27
156563,113708,2.0,160.0,320.0,1.0,0.0,(),JOG,main,Sunday,2025-05-27 03:09:49.940,3.0,late_night,2025-05-27
156564,113758,1.0,20.0,20.0,1.0,0.0,(),Big Cola,drink,Sunday,2025-05-27 03:45:39.910,3.0,late_night,2025-05-27
157550,113711,1.0,210.0,210.0,1.0,0.0,(),WildEpic,main,Monday,2025-05-27 14:18:26.860,14.0,afternoon,2025-05-27
157550,113735,1.0,60.0,0.0,4.0,259793.0,(),CHEESE BOOM,side,Monday,2025-05-27 14:18:26.860,14.0,afternoon,2025-05-27
157550,113712,6.0,210.0,1260.0,1.0,0.0,(),WildBlaze,main,Monday,2025-05-27 14:18:26.860,14.0,afternoon,2025-05-27
157550,113735,1.0,60.0,0.0,4.0,259795.0,(),CHEESE BOOM,side,Monday,2025-05-27 14:18:26.860,14.0,afternoon,2025-05-27
157550,113757,1.0,35.0,35.0,1.0,0.0,(),v7 cola,drink,Monday,2025-05-27 14:18:26.860,14.0,afternoon,2025-05-27
157552,113712,2.0,210.0,420.0,1.0,0.0,(),WildBlaze,main,Monday,2025-05-27 14:46:18.850,14.0,afternoon,2025-05-27
157552,113758,2.0,20.0,40.0,1.0,0.0,(),Big Cola,drink,Monday,2025-05-27 14:46:18.850,14.0,afternoon,2025-05-27
157553,113757,2.0,35.0,70.0,1.0,0.0,(),v7 cola,drink,Monday,2025-05-27 14:58:58.500,14.0,afternoon,2025-05-27
157554,113757,3.0,35.0,105.0,1.0,0.0,(),v7 cola,drink,Monday,2025-05-27 15:02:36.247,15.0,afternoon,2025-05-27
157554,113757,1.0,35.0,35.0,1.0,0.0,(),v7 cola,drink,Monday,2025-05-27 15:02:36.247,15.0,afternoon,2025-05-27
157555,113758,1.0,20.0,20.0,1.0,0.0,(),Big Cola,drink,Monday,2025-05-27 15:14:05.737,15.0,afternoon,2025-05-27
157556,113757,1.0,35.0,35.0,1.0,0.0,(),v7 cola,drink,Monday,2025-05-27 15:20:30.573,15.0,afternoon,2025-05-27
157557,113709,1.0,165.0,165.0,1.0,0.0,(),Jvolt,drink,Monday,2025-05-27 15:47:36.183,15.0,afternoon,2025-05-27
157557,113742,1.0,35.0,35.0,1.0,0.0,(),French Fries,side,Monday,2025-05-27 15:47:36.183,15.0,afternoon,2025-05-27
157558,113712,1.0,210.0,210.0,1.0,0.0,(),WildBlaze,main,Monday,2025-05-27 15:39:01.320,15.0,afternoon,2025-05-27
157558,113735,1.0,60.0,0.0,4.0,259813.0,(),CHEESE BOOM,side,Monday,2025-05-27 15:39:01.320,15.0,afternoon,2025-05-27
157560,113757,1.0,35.0,35.0,1.0,0.0,(),v7 cola,drink,Monday,2025-05-27 15:39:05.870,15.0,afternoon,2025-05-27
157561,113757,1.0,35.0,35.0,1.0,0.0,(),v7 cola,drink,Monday,2025-05-27 15:34:35.837,15.0,afternoon,2025-05-27
157563,113715,3.0,220.0,660.0,1.0,0.0,(),4PcVolt,drink,Monday,2025-05-27 16:05:41.200,16.0,afternoon,2025-05-27
157566,113757,1.0,35.0,35.0,1.0,0.0,(),v7 cola,drink,Monday,2025-05-27 16:24:41.640,16.0,afternoon,2025-05-27
157568,113708,7.0,160.0,1120.0,1.0,0.0,(),JOG,main,Monday,2025-05-27 18:36:21.357,18.0,evening,2025-05-27
157568,113753,1.0,125.0,0.0,4.0,259826.0,(),Cheese Spring Rolls,side,Monday,2025-05-27 18:36:21.357,18.0,evening,2025-05-27
157568,113725,3.0,380.0,1140.0,1.0,0.0,(),3PC NASH,main,Monday,2025-05-27 18:36:21.357,18.0,evening,2025-05-27
157568,113711,3.0,210.0,630.0,1.0,0.0,(),WildEpic,main,Monday,2025-05-27 18:36:21.357,18.0,evening,2025-05-27
157568,113723,1.0,300.0,300.0,1.0,0.0,(),3PC OG,main,Monday,2025-05-27 18:36:21.357,18.0,evening,2025-05-27
157568,113745,1.0,70.0,70.0,1.0,0.0,(),FRISKES,side,Monday,2025-05-27 18:36:21.357,18.0,evening,2025-05-27
157568,113743,2.0,40.0,80.0,1.0,0.0,(),Curly Fries,side,Monday,2025-05-27 18:36:21.357,18.0,evening,2025-05-27
157568,113742,4.0,35.0,140.0,1.0,0.0,(),French Fries,side,Monday,2025-05-27 18:36:21.357,18.0,evening,2025-05-27
157568,113758,4.0,20.0,80.0,1.0,0.0,(),Big Cola,drink,Monday,2025-05-27 18:36:21.357,18.0,evening,2025-05-27
157569,113712,1.0,210.0,210.0,1.0,0.0,(),WildBlaze,main,Monday,2025-05-27 17:54:00.857,17.0,afternoon,2025-05-27
157570,113715,1.0,220.0,220.0,1.0,0.0,(),4PcVolt,drink,Monday,2025-05-27 17:39:54.953,17.0,afternoon,2025-05-27
157571,113712,1.0,210.0,210.0,1.0,0.0,(),WildBlaze,main,Monday,2025-05-27 20:28:46.580,20.0,evening,2025-05-27
157571,113757,1.0,35.0,35.0,1.0,0.0,(),v7 cola,drink,Monday,2025-05-27 20:28:46.580,20.0,evening,2025-05-27
157572,113709,4.0,165.0,660.0,1.0,0.0,(),Jvolt,drink,Monday,2025-05-27 17:41:05.530,17.0,afternoon,2025-05-27
157573,113757,1.0,35.0,35.0,1.0,0.0,(),v7 cola,drink,Monday,2025-05-27 17:42:35.073,17.0,afternoon,2025-05-27
157574,113709,1.0,165.0,165.0,1.0,0.0,(),Jvolt,drink,Monday,2025-05-27 18:40:12.487,18.0,evening,2025-05-27
157574,113742,1.0,35.0,35.0,1.0,0.0,(),French Fries,side,Monday,2025-05-27 18:40:12.487,18.0,evening,2025-05-27
157575,113711,1.0,210.0,210.0,1.0,0.0,(),WildEpic,main,Monday,2025-05-27 18:19:28.503,18.0,evening,2025-05-27
157576,113710,3.0,190.0,610.0,1.0,0.0,combo,Jnash,main,Monday,2025-05-27 18:02:41.833,18.0,evening,2025-05-27
157577,113742,1.0,35.0,35.0,1.0,0.0,(),French Fries,side,Monday,2025-05-27 18:03:40.050,18.0,evening,2025-05-27
157577,113758,1.0,20.0,20.0,1.0,0.0,(),Big Cola,drink,Monday,2025-05-27 18:03:40.050,18.0,evening,2025-05-27
157577,113757,1.0,35.0,35.0,1.0,0.0,(),v7 cola,drink,Monday,2025-05-27 18:03:40.050,18.0,evening,2025-05-27
157578,113761,1.0,30.0,30.0,1.0,0.0,(),Double dare,drink,Monday,2025-05-27 18:05:42.237,18.0,evening,2025-05-27
157578,113758,1.0,20.0,20.0,1.0,0.0,(),Big Cola,drink,Monday,2025-05-27 18:05:42.237,18.0,evening,2025-05-27
157580,113757,1.0,35.0,35.0,1.0,0.0,(),v7 cola,drink,Monday,2025-05-27 18:14:59.430,18.0,evening,2025-05-27
157581,113757,1.0,35.0,35.0,1.0,0.0,(),v7 cola,drink,Monday,2025-05-27 18:17:59.220,18.0,evening,2025-05-27
157582,113715,1.0,220.0,220.0,1.0,0.0,(),4PcVolt,drink,Monday,2025-05-27 18:23:59.553,18.0,evening,2025-05-27
157582,113757,1.0,35.0,35.0,1.0,0.0,(),v7 cola,drink,Monday,2025-05-27 18:23:59.553,18.0,evening,2025-05-27
157582,113709,1.0,165.0,165.0,1.0,0.0,(),Jvolt,drink,Monday,2025-05-27 18:23:59.553,18.0,evening,2025-05-27
157582,113742,1.0,35.0,35.0,1.0,0.0,(),French Fries,side,Monday,2025-05-27 18:23:59.553,18.0,evening,2025-05-27
157583,113716,1.0,280.0,280.0,1.0,0.0,(),4PcNash,main,Monday,2025-05-27 18:56:57.183,18.0,evening,2025-05-27
157583,113753,1.0,125.0,0.0,4.0,259870.0,(),Cheese Spring Rolls,side,Monday,2025-05-27 18:56:57.183,18.0,evening,2025-05-27
157583,113713,1.0,250.0,250.0,1.0,0.0,(),WildNash,main,Monday,2025-05-27 18:56:57.183,18.0,evening,2025-05-27
157583,113735,1.0,60.0,0.0,4.0,259872.0,(),CHEESE BOOM,side,Monday,2025-05-27 18:56:57.183,18.0,evening,2025-05-27
157584,113708,1.0,160.0,160.0,1.0,0.0,(),JOG,main,Monday,2025-05-27 19:04:45.730,19.0,evening,2025-05-27
157584,113712,1.0,210.0,210.0,1.0,0.0,(),WildBlaze,main,Monday,2025-05-27 19:04:45.730,19.0,evening,2025-05-27
157585,113758,3.0,20.0,60.0,1.0,0.0,(),Big Cola,drink,Monday,2025-05-27 19:05:47.320,19.0,evening,2025-05-27
157586,113757,1.0,35.0,35.0,1.0,0.0,(),v7 cola,drink,Monday,2025-05-27 19:20:39.117,19.0,evening,2025-05-27
157587,113757,1.0,35.0,35.0,1.0,0.0,(),v7 cola,drink,Monday,2025-05-27 19:44:51.057,19.0,evening,2025-05-27
157587,113723,3.0,300.0,900.0,1.0,0.0,(),3PC OG,main,Monday,2025-05-27 19:44:51.057,19.0,evening,2025-05-27
157587,113753,1.0,125.0,0.0,4.0,259883.0,(),Cheese Spring Rolls,side,Monday,2025-05-27 19:44:51.057,19.0,evening,2025-05-27
157587,113745,1.0,70.0,70.0,1.0,0.0,(),FRISKES,side,Monday,2025-05-27 19:44:51.057,19.0,evening,2025-05-27
157588,113708,1.0,160.0,200.0,1.0,0.0,combo,JOG,main,Monday,2025-05-27 20:19:53.850,20.0,evening,2025-05-27
157589,113710,1.0,190.0,190.0,1.0,0.0,(),Jnash,main,Monday,2025-05-27 20:28:50.837,20.0,evening,2025-05-27
157589,113711,1.0,210.0,210.0,1.0,0.0,(),WildEpic,main,Monday,2025-05-27 20:28:50.837,20.0,evening,2025-05-27
157589,113735,1.0,60.0,0.0,4.0,259890.0,(),CHEESE BOOM,side,Monday,2025-05-27 20:28:50.837,20.0,evening,2025-05-27
157590,113742,2.0,35.0,70.0,1.0,0.0,(),French Fries,side,Monday,2025-05-27 20:09:53.217,20.0,evening,2025-05-27
157590,113740,1.0,65.0,0.0,4.0,259896.0,(),Drippin Cheddar Fries,side,Monday,2025-05-27 20:09:53.217,20.0,evening,2025-05-27
157591,113709,3.0,165.0,495.0,1.0,0.0,(),Jvolt,drink,Monday,2025-05-27 20:23:04.473,20.0,evening,2025-05-27
157591,113745,1.0,70.0,70.0,1.0,0.0,(),FRISKES,side,Monday,2025-05-27 20:23:04.473,20.0,evening,2025-05-27
157593,113711,1.0,210.0,250.0,1.0,0.0,combo,WildEpic,main,Monday,2025-05-27 20:50:35.160,20.0,evening,2025-05-27
157593,113735,1.0,60.0,0.0,4.0,259902.0,(),CHEESE BOOM,side,Monday,2025-05-27 20:50:35.160,20.0,evening,2025-05-27
157593,113745,1.0,70.0,70.0,1.0,0.0,(),FRISKES,side,Monday,2025-05-27 20:50:35.160,20.0,evening,2025-05-27
157594,113708,1.0,160.0,200.0,1.0,0.0,combo,JOG,main,Monday,2025-05-27 21:27:53.740,21.0,evening,2025-05-27
157595,113711,1.0,210.0,210.0,1.0,0.0,(),WildEpic,main,Monday,2025-05-27 21:10:46.930,21.0,evening,2025-05-27
157595,113735,1.0,60.0,0.0,4.0,259910.0,(),CHEESE BOOM,side,Monday,2025-05-27 21:10:46.930,21.0,evening,2025-05-27
157595,113742,1.0,35.0,35.0,1.0,0.0,(),French Fries,side,Monday,2025-05-27 21:10:46.930,21.0,evening,2025-05-27
157596,113715,2.0,220.0,440.0,1.0,0.0,(),4PcVolt,drink,Monday,2025-05-27 22:17:08.137,22.0,evening,2025-05-27
157598,113710,1.0,190.0,190.0,1.0,0.0,(),Jnash,main,Monday,2025-05-27 22:17:27.837,22.0,evening,2025-05-27
157599,113710,1.0,190.0,190.0,1.0,0.0,(),Jnash,main,Monday,2025-05-27 21:47:14.600,21.0,evening,2025-05-27
157599,113716,1.0,280.0,280.0,1.0,0.0,(),4PcNash,main,Monday,2025-05-27 21:47:14.600,21.0,evening,2025-05-27
157599,113757,1.0,35.0,35.0,1.0,0.0,(),v7 cola,drink,Monday,2025-05-27 21:47:14.600,21.0,evening,2025-05-27
157600,113716,2.0,280.0,560.0,1.0,0.0,(),4PcNash,main,Monday,2025-05-27 22:14:52.050,22.0,evening,2025-05-27
157600,113757,1.0,35.0,35.0,1.0,0.0,(),v7 cola,drink,Monday,2025-05-27 22:14:52.050,22.0,evening,2025-05-27
157600,113764,1.0,25.0,25.0,1.0,0.0,(),Maxi Cola,drink,Monday,2025-05-27 22:14:52.050,22.0,evening,2025-05-27
157601,113715,1.0,220.0,220.0,1.0,0.0,(),4PcVolt,drink,Monday,2025-05-27 22:39:59.413,22.0,evening,2025-05-27
157602,113753,1.0,125.0,0.0,4.0,259933.0,(),Cheese Spring Rolls,side,Monday,2025-05-27 22:35:28.030,22.0,evening,2025-05-27
157602,113757,2.0,35.0,70.0,1.0,0.0,(),v7 cola,drink,Monday,2025-05-27 22:35:28.030,22.0,evening,2025-05-27
157603,113708,1.0,160.0,160.0,1.0,0.0,(),JOG,main,Monday,2025-05-27 22:56:21.310,22.0,evening,2025-05-27
157604,113708,2.0,160.0,320.0,1.0,0.0,(),JOG,main,Monday,2025-05-27 23:32:27.747,23.0,evening,2025-05-27
157604,113709,2.0,165.0,330.0,1.0,0.0,(),Jvolt,drink,Monday,2025-05-27 23:32:27.747,23.0,evening,2025-05-27
157605,113757,1.0,35.0,35.0,1.0,0.0,(),v7 cola,drink,Monday,2025-05-27 23:31:40.443,23.0,evening,2025-05-27
157606,113724,1.0,300.0,300.0,1.0,0.0,(),3PC VOLT,drink,Monday,2025-05-27 23:50:21.240,23.0,evening,2025-05-27
157606,113715,1.0,220.0,220.0,1.0,0.0,(),4PcVolt,drink,Monday,2025-05-27 23:50:21.240,23.0,evening,2025-05-27
157607,113708,1.0,160.0,160.0,1.0,0.0,(),JOG,main,Monday,2025-05-28 01:31:13.833,1.0,late_night,2025-05-28
157608,113715,3.0,220.0,660.0,1.0,0.0,(),4PcVolt,drink,Monday,2025-05-28 01:28:42.113,1.0,late_night,2025-05-28
157609,113715,1.0,220.0,220.0,1.0,0.0,(),4PcVolt,drink,Monday,2025-05-28 00:11:11.980,0.0,late_night,2025-05-28
157609,113723,2.0,300.0,600.0,1.0,0.0,(),3PC OG,main,Monday,2025-05-28 00:11:11.980,0.0,late_night,2025-05-28
157609,113723,1.0,300.0,300.0,1.0,0.0,(),3PC OG,main,Monday,2025-05-28 00:11:11.980,0.0,late_night,2025-05-28
157609,113758,2.0,20.0,40.0,1.0,0.0,(),Big Cola,drink,Monday,2025-05-28 00:11:11.980,0.0,late_night,2025-05-28
157610,113712,1.0,210.0,210.0,1.0,0.0,(),WildBlaze,main,Monday,2025-05-28 01:27:47.693,1.0,late_night,2025-05-28
157610,113713,1.0,250.0,250.0,1.0,0.0,(),WildNash,main,Monday,2025-05-28 01:27:47.693,1.0,late_night,2025-05-28
157610,113710,1.0,190.0,190.0,1.0,0.0,(),Jnash,main,Monday,2025-05-28 01:27:47.693,1.0,late_night,2025-05-28
157610,113725,1.0,380.0,380.0,1.0,0.0,(),3PC NASH,main,Monday,2025-05-28 01:27:47.693,1.0,late_night,2025-05-28
157610,113716,1.0,280.0,280.0,1.0,0.0,(),4PcNash,main,Monday,2025-05-28 01:27:47.693,1.0,late_night,2025-05-28
157610,113741,1.0,125.0,125.0,1.0,0.0,(),TNT Fries,side,Monday,2025-05-28 01:27:47.693,1.0,late_night,2025-05-28
157610,113739,1.0,120.0,0.0,4.0,259963.0,(),Jalapeno Cheddar Bite,side,Monday,2025-05-28 01:27:47.693,1.0,late_night,2025-05-28
157610,125542,1.0,125.0,125.0,1.0,0.0,(),Mega Drip,side,Monday,2025-05-28 01:27:47.693,1.0,late_night,2025-05-28
157610,113753,1.0,125.0,0.0,4.0,259967.0,(),Cheese Spring Rolls,side,Monday,2025-05-28 01:27:47.693,1.0,late_night,2025-05-28
157610,113735,1.0,60.0,0.0,4.0,259969.0,(),CHEESE BOOM,side,Monday,2025-05-28 01:27:47.693,1.0,late_night,2025-05-28
157610,113757,2.0,35.0,70.0,1.0,0.0,(),v7 cola,drink,Monday,2025-05-28 01:27:47.693,1.0,late_night,2025-05-28
157611,113710,1.0,190.0,190.0,1.0,0.0,(),Jnash,main,Monday,2025-05-28 01:28:33.570,1.0,late_night,2025-05-28
157611,113713,1.0,250.0,250.0,1.0,0.0,(),WildNash,main,Monday,2025-05-28 01:28:33.570,1.0,late_night,2025-05-28
157612,113716,1.0,280.0,280.0,1.0,0.0,(),4PcNash,main,Monday,2025-05-28 01:11:59.783,1.0,late_night,2025-05-28
157612,113741,2.0,125.0,250.0,1.0,0.0,(),TNT Fries,side,Monday,2025-05-28 01:11:59.783,1.0,late_night,2025-05-28
157612,113759,1.0,35.0,35.0,1.0,0.0,(),Green cola,drink,Monday,2025-05-28 01:11:59.783,1.0,late_night,2025-05-28
157612,113757,1.0,35.0,35.0,1.0,0.0,(),v7 cola,drink,Monday,2025-05-28 01:11:59.783,1.0,late_night,2025-05-28
157613,113725,0.66,380.0,290.8,1.0,0.0,combo,3PC NASH,main,Monday,2025-05-28 02:00:51.303,2.0,late_night,2025-05-28
157613,113712,1.0,210.0,250.0,1.0,0.0,combo,WildBlaze,main,Monday,2025-05-28 02:00:51.303,2.0,late_night,2025-05-28
157613,113734,1.0,50.0,90.0,2.0,259989.0,combo,BEEF BACON,main,Monday,2025-05-28 02:00:51.303,2.0,late_night,2025-05-28
157613,113725,1.0,380.0,420.0,4.0,259989.0,combo,3PC NASH,main,Monday,2025-05-28 02:00:51.303,2.0,late_night,2025-05-28
157613,113745,1.0,70.0,70.0,1.0,0.0,(),FRISKES,side,Monday,2025-05-28 02:00:51.303,2.0,late_night,2025-05-28
157614,113724,2.0,300.0,600.0,1.0,0.0,(),3PC VOLT,drink,Monday,2025-05-28 03:13:15.467,3.0,late_night,2025-05-28
157614,113711,1.0,210.0,210.0,1.0,0.0,(),WildEpic,main,Monday,2025-05-28 03:13:15.467,3.0,late_night,2025-05-28
157614,113712,1.0,210.0,210.0,1.0,0.0,(),WildBlaze,main,Monday,2025-05-28 03:13:15.467,3.0,late_night,2025-05-28
157614,113737,1.0,20.0,20.0,2.0,259997.0,(),Mozzarella Stick,side,Monday,2025-05-28 03:13:15.467,3.0,late_night,2025-05-28
157614,113735,1.0,60.0,0.0,4.0,259997.0,(),CHEESE BOOM,side,Monday,2025-05-28 03:13:15.467,3.0,late_night,2025-05-28
157615,113709,1.0,165.0,165.0,1.0,0.0,(),Jvolt,drink,Monday,2025-05-28 02:50:03.850,2.0,late_night,2025-05-28
157614,113758,1.0,20.0,20.0,1.0,0.0,(),Big Cola,drink,Monday,2025-05-28 03:13:15.467,3.0,late_night,2025-05-28
157614,113759,1.0,35.0,35.0,1.0,0.0,(),Green cola,drink,Monday,2025-05-28 03:13:15.467,3.0,late_night,2025-05-28
157616,113709,1.0,165.0,165.0,1.0,0.0,(),Jvolt,drink,Tuesday,2025-05-28 14:15:00.880,14.0,afternoon,2025-05-28
157616,113742,1.0,35.0,35.0,1.0,0.0,(),French Fries,side,Tuesday,2025-05-28 14:15:00.880,14.0,afternoon,2025-05-28
157616,113758,1.0,20.0,20.0,1.0,0.0,(),Big Cola,drink,Tuesday,2025-05-28 14:15:00.880,14.0,afternoon,2025-05-28
157617,113711,2.0,210.0,420.0,1.0,0.0,(),WildEpic,main,Tuesday,2025-05-28 14:14:47.410,14.0,afternoon,2025-05-28
157617,113716,1.0,280.0,280.0,1.0,0.0,(),4PcNash,main,Tuesday,2025-05-28 14:14:47.410,14.0,afternoon,2025-05-28
157618,113716,1.0,280.0,280.0,1.0,0.0,(),4PcNash,main,Tuesday,2025-05-28 15:04:26.113,15.0,afternoon,2025-05-28
157619,113711,1.0,210.0,210.0,1.0,0.0,(),WildEpic,main,Tuesday,2025-05-28 15:04:03.923,15.0,afternoon,2025-05-28
157619,113742,1.0,35.0,35.0,1.0,0.0,(),French Fries,side,Tuesday,2025-05-28 15:04:03.923,15.0,afternoon,2025-05-28
157621,113716,1.0,280.0,280.0,1.0,0.0,(),4PcNash,main,Tuesday,2025-05-29 05:07:25.247,5.0,late_night,2025-05-29
157621,113708,1.0,160.0,160.0,1.0,0.0,(),JOG,main,Tuesday,2025-05-29 05:07:25.247,5.0,late_night,2025-05-29
157622,113710,1.0,190.0,190.0,1.0,0.0,(),Jnash,main,Tuesday,2025-05-28 15:55:05.783,15.0,afternoon,2025-05-28
157622,113725,1.0,380.0,380.0,1.0,0.0,(),3PC NASH,main,Tuesday,2025-05-28 15:55:05.783,15.0,afternoon,2025-05-28
157623,113715,1.0,220.0,220.0,1.0,0.0,(),4PcVolt,drink,Tuesday,2025-05-28 15:34:21.253,15.0,afternoon,2025-05-28
157623,113753,1.0,125.0,0.0,4.0,260035.0,(),Cheese Spring Rolls,side,Tuesday,2025-05-28 15:34:21.253,15.0,afternoon,2025-05-28
157623,113735,1.0,60.0,0.0,4.0,260035.0,(),CHEESE BOOM,side,Tuesday,2025-05-28 15:34:21.253,15.0,afternoon,2025-05-28
157624,113757,1.0,35.0,35.0,1.0,0.0,(),v7 cola,drink,Tuesday,2025-05-28 16:03:36.580,16.0,afternoon,2025-05-28
157625,113712,2.0,210.0,420.0,1.0,0.0,(),WildBlaze,main,Tuesday,2025-05-28 16:22:55.787,16.0,afternoon,2025-05-28
157625,113742,2.0,35.0,70.0,1.0,0.0,(),French Fries,side,Tuesday,2025-05-28 16:22:55.787,16.0,afternoon,2025-05-28
157625,113757,3.0,35.0,105.0,1.0,0.0,(),v7 cola,drink,Tuesday,2025-05-28 16:22:55.787,16.0,afternoon,2025-05-28
157625,113758,1.0,20.0,20.0,1.0,0.0,(),Big Cola,drink,Tuesday,2025-05-28 16:22:55.787,16.0,afternoon,2025-05-28
157625,113711,1.0,210.0,210.0,1.0,0.0,(),WildEpic,main,Tuesday,2025-05-28 16:22:55.787,16.0,afternoon,2025-05-28
157625,113712,1.0,210.0,210.0,1.0,0.0,(),WildBlaze,main,Tuesday,2025-05-28 16:22:55.787,16.0,afternoon,2025-05-28
157625,113732,1.0,30.0,30.0,2.0,260047.0,(),MUSHROOMS,side,Tuesday,2025-05-28 16:22:55.787,16.0,afternoon,2025-05-28
157626,113712,2.0,210.0,420.0,1.0,0.0,(),WildBlaze,main,Tuesday,2025-05-28 16:44:18.427,16.0,afternoon,2025-05-28
157626,113742,1.0,35.0,35.0,1.0,0.0,(),French Fries,side,Tuesday,2025-05-28 16:44:18.427,16.0,afternoon,2025-05-28
157626,113757,2.0,35.0,70.0,1.0,0.0,(),v7 cola,drink,Tuesday,2025-05-28 16:44:18.427,16.0,afternoon,2025-05-28
157627,113758,1.0,20.0,20.0,1.0,0.0,(),Big Cola,drink,Tuesday,2025-05-28 16:43:49.877,16.0,afternoon,2025-05-28
157628,113710,1.0,190.0,190.0,1.0,0.0,(),Jnash,main,Tuesday,2025-05-28 17:10:34.613,17.0,afternoon,2025-05-28
157628,113716,1.0,280.0,280.0,1.0,0.0,(),4PcNash,main,Tuesday,2025-05-28 17:10:34.613,17.0,afternoon,2025-05-28
157628,125542,1.0,125.0,125.0,1.0,0.0,(),Mega Drip,side,Tuesday,2025-05-28 17:10:34.613,17.0,afternoon,2025-05-28
157629,113715,2.0,220.0,440.0,1.0,0.0,(),4PcVolt,drink,Tuesday,2025-05-28 17:12:09.707,17.0,afternoon,2025-05-28
157629,113757,3.0,35.0,105.0,1.0,0.0,(),v7 cola,drink,Tuesday,2025-05-28 17:12:09.707,17.0,afternoon,2025-05-28
157630,113712,2.0,210.0,420.0,1.0,0.0,(),WildBlaze,main,Tuesday,2025-05-28 17:28:01.987,17.0,afternoon,2025-05-28
157630,113739,1.0,120.0,0.0,4.0,260066.0,(),Jalapeno Cheddar Bite,side,Tuesday,2025-05-28 17:28:01.987,17.0,afternoon,2025-05-28
157630,113757,1.0,35.0,35.0,1.0,0.0,(),v7 cola,drink,Tuesday,2025-05-28 17:28:01.987,17.0,afternoon,2025-05-28
157631,113712,1.0,210.0,210.0,1.0,0.0,(),WildBlaze,main,Tuesday,2025-05-29 05:07:06.843,5.0,late_night,2025-05-29
157631,113711,1.0,210.0,210.0,1.0,0.0,(),WildEpic,main,Tuesday,2025-05-29 05:07:06.843,5.0,late_night,2025-05-29
157631,113732,1.0,30.0,30.0,2.0,260074.0,(),MUSHROOMS,side,Tuesday,2025-05-29 05:07:06.843,5.0,late_night,2025-05-29
157631,113741,1.0,125.0,125.0,1.0,0.0,(),TNT Fries,side,Tuesday,2025-05-29 05:07:06.843,5.0,late_night,2025-05-29
157631,113758,1.0,20.0,20.0,1.0,0.0,(),Big Cola,drink,Tuesday,2025-05-29 05:07:06.843,5.0,late_night,2025-05-29
157631,113757,1.0,35.0,35.0,1.0,0.0,(),v7 cola,drink,Tuesday,2025-05-29 05:07:06.843,5.0,late_night,2025-05-29
157632,113716,1.0,280.0,280.0,1.0,0.0,(),4PcNash,main,Tuesday,2025-05-28 17:57:13.940,17.0,afternoon,2025-05-28
157632,113751,1.0,30.0,120.0,1.0,0.0,(),Cheddar Bite,side,Tuesday,2025-05-28 17:57:13.940,17.0,afternoon,2025-05-28
157632,113754,1.0,130.0,125.0,1.0,0.0,(),Cheese HotDog Spring Rolls,side,Tuesday,2025-05-28 17:57:13.940,17.0,afternoon,2025-05-28
157632,113753,1.0,125.0,125.0,1.0,0.0,(),Cheese Spring Rolls,side,Tuesday,2025-05-28 17:57:13.940,17.0,afternoon,2025-05-28
