Billdet_ID,FRANCHISE_ID,SITE_ID,Bill_ID,item_ID,QUANTITY,PRICE,Total,Note,ItemName,ItemName_Local,ItemType,ParentID,IsUpload,BillDetailStatus,BillDetailKey,TotalBeforDiscount,PriceListId,Bill_UnitID,CallCenterOrderDetailId,tablekey_ID,DetailSourceId,DiscountValue,TaxValue
263480,139,257,160033,113723,2.000000,300.000000,600.000000,NULL,3PC OG,NULL,1,0,1,4,NULL,600.000000,0,147316,NULL,0,NULL,0.000000,0.000000
263481,139,257,160033,0,1.000000,0.000000,0.000000,NULL,سويت تشيلي رانش و تكساس,NULL,4,263480,1,4,257-263481,0.000000,0,NULL,NULL,0,NULL,NULL,NULL
263482,139,257,160033,113725,1.000000,380.000000,380.000000,NULL,3PC NASH,NULL,1,0,1,4,NULL,380.000000,0,147318,NULL,0,NULL,0.000000,0.000000
263483,139,257,160033,0,1.000000,0.000000,0.000000,NULL,سويت تشيلس رانش و تكساس,NULL,4,263482,1,4,257-263483,0.000000,0,NULL,NULL,0,NULL,NULL,NULL
263484,139,257,160033,113716,1.000000,280.000000,280.000000,NULL,4PcNash,NULL,1,0,1,4,NULL,280.000000,0,147309,NULL,0,NULL,0.000000,0.000000
263485,139,257,160033,113805,1.000000,30.000000,30.000000,NULL,Delivery Charge,خدمة التوصيل,5,0,1,4,NULL,30.000000,0,147408,NULL,0,NULL,NULL,NULL
263486,139,257,160034,113711,3.000000,210.000000,630.000000,NULL,WildEpic,NULL,1,0,1,4,NULL,630.000000,0,147304,NULL,0,NULL,0.000000,0.000000
263487,139,257,160034,113732,3.000000,30.000000,90.000000,NULL,MUSHROOMS,NULL,2,263486,1,4,257-263487,90.000000,0,147325,NULL,0,NULL,0.000000,0.000000
263488,139,257,160034,113712,2.000000,210.000000,420.000000,NULL,WildBlaze,NULL,1,0,1,4,NULL,420.000000,0,147305,NULL,0,NULL,0.000000,0.000000
263489,139,257,160034,113740,2.000000,65.000000,130.000000,NULL,Drippin Cheddar Fries,NULL,1,0,1,4,NULL,130.000000,0,147333,NULL,0,NULL,0.000000,0.000000
263490,139,257,160034,0,1.000000,0.000000,0.000000,NULL,تركى,NULL,4,263489,1,4,257-263490,0.000000,0,NULL,NULL,0,NULL,NULL,NULL
263491,139,257,160034,125542,1.000000,125.000000,125.000000,NULL,Mega Drip,NULL,1,0,1,4,NULL,125.000000,0,164556,NULL,0,NULL,0.000000,0.000000
263492,139,257,160034,0,1.000000,0.000000,0.000000,NULL,بافلو,NULL,4,263491,1,4,257-263492,0.000000,0,NULL,NULL,0,NULL,NULL,NULL
263493,139,257,160034,113805,1.000000,30.000000,30.000000,NULL,Delivery Charge,خدمة التوصيل,5,0,1,4,NULL,30.000000,0,147408,NULL,0,NULL,NULL,NULL
263494,139,257,160035,113723,1.000000,300.000000,300.000000,NULL,3PC OG,NULL,1,0,1,4,NULL,300.000000,0,147316,NULL,0,NULL,0.000000,0.000000
263495,139,257,160035,0,1.000000,0.000000,0.000000,NULL,رانش تكساس هاني ماستر,NULL,4,263494,1,4,257-263495,0.000000,0,NULL,NULL,0,NULL,NULL,NULL
263496,139,257,160035,113711,1.000000,210.000000,210.000000,NULL,WildEpic,NULL,1,0,1,4,NULL,210.000000,0,147304,NULL,0,NULL,0.000000,0.000000
263497,139,257,160035,113737,1.000000,20.000000,20.000000,NULL,Mozzarella Stick,NULL,2,263496,1,4,257-263497,20.000000,0,147330,NULL,0,NULL,0.000000,0.000000
263498,139,257,160035,0,1.000000,0.000000,0.000000,NULL,تشيز وايلد ي جمااااااععععهههههه,NULL,4,263496,1,4,257-263498,0.000000,0,NULL,NULL,0,NULL,NULL,NULL
263499,139,257,160035,125556,1.000000,40.000000,40.000000,NULL,Combo,NULL,2,263496,1,4,257-263499,40.000000,0,164572,NULL,0,NULL,0.000000,0.000000
263500,139,257,160035,113757,1.000000,35.000000,35.000000,NULL,v7 cola,NULL,1,0,1,4,NULL,35.000000,0,147350,NULL,0,NULL,0.000000,0.000000
263501,139,257,160036,113714,1.000000,220.000000,220.000000,NULL,4PcOG,NULL,1,0,1,4,NULL,220.000000,0,147307,NULL,0,NULL,0.000000,0.000000
263502,139,257,160037,113763,1.000000,10.000000,10.000000,NULL,Water small,NULL,1,0,1,4,NULL,10.000000,0,147356,NULL,0,NULL,0.000000,0.000000
263503,139,257,160038,113757,3.000000,35.000000,105.000000,NULL,v7 cola,NULL,1,0,1,4,NULL,105.000000,0,147350,NULL,0,NULL,0.000000,0.000000
263504,139,257,160039,113763,2.000000,10.000000,20.000000,NULL,Water small,NULL,1,0,1,4,NULL,20.000000,0,147356,NULL,0,NULL,0.000000,0.000000
263505,139,257,160039,113757,1.000000,35.000000,35.000000,NULL,v7 cola,NULL,1,0,1,4,NULL,35.000000,0,147350,NULL,0,NULL,0.000000,0.000000
263506,139,257,160040,113710,1.000000,190.000000,190.000000,NULL,Jnash ,NULL,1,0,1,4,NULL,190.000000,0,147303,NULL,0,NULL,0.000000,0.000000
263507,139,257,160040,113742,1.000000,35.000000,35.000000,NULL,French Fries,NULL,1,0,1,4,NULL,35.000000,0,147335,NULL,0,NULL,0.000000,0.000000
263508,139,257,160041,113725,2.000000,380.000000,760.000000,NULL,3PC NASH,NULL,1,0,1,4,NULL,760.000000,0,147318,NULL,0,NULL,0.000000,0.000000
263509,139,257,160042,113757,1.000000,35.000000,35.000000,NULL,v7 cola,NULL,1,0,1,4,NULL,35.000000,0,147350,NULL,0,NULL,0.000000,0.000000
263510,139,257,160042,113736,1.000000,25.000000,25.000000,NULL,EXTRA Sauce,NULL,2,263509,1,4,NULL,25.000000,0,147329,NULL,0,NULL,0.000000,0.000000
263511,139,257,160043,113757,2.000000,35.000000,70.000000,NULL,v7 cola,NULL,1,0,1,4,NULL,70.000000,0,147350,NULL,0,NULL,0.000000,0.000000
263512,139,257,160043,113763,1.000000,10.000000,10.000000,NULL,Water small,NULL,1,0,1,4,NULL,10.000000,0,147356,NULL,0,NULL,0.000000,0.000000
263513,139,257,160044,113763,1.000000,10.000000,10.000000,NULL,Water small,NULL,1,0,1,4,NULL,10.000000,0,147356,NULL,0,NULL,0.000000,0.000000
263514,139,257,160045,113708,2.000000,160.000000,320.000000,NULL,JOG,NULL,1,0,1,4,NULL,320.000000,0,147301,NULL,0,NULL,0.000000,0.000000
263515,139,257,160045,113712,1.000000,210.000000,210.000000,NULL,WildBlaze,NULL,1,0,1,4,NULL,210.000000,0,147305,NULL,0,NULL,0.000000,0.000000
263516,139,257,160045,125556,3.000000,40.000000,120.000000,NULL,Combo,NULL,2,263515,1,4,257-263516,120.000000,0,164572,NULL,0,NULL,0.000000,0.000000
263517,139,257,160045,113757,1.000000,35.000000,35.000000,NULL,v7 cola,NULL,1,0,1,4,NULL,35.000000,0,147350,NULL,0,NULL,0.000000,0.000000
263518,139,257,160045,0,1.000000,0.000000,0.000000,NULL,التلاته في ,NULL,4,263517,1,4,NULL,0.000000,0,NULL,NULL,0,NULL,NULL,NULL
263519,139,257,160046,113711,2.000000,210.000000,420.000000,NULL,WildEpic,NULL,1,0,1,4,NULL,420.000000,0,147304,NULL,0,NULL,0.000000,0.000000
263520,139,257,160046,125556,2.000000,40.000000,80.000000,NULL,Combo,NULL,2,263519,1,4,257-263520,80.000000,0,164572,NULL,0,NULL,0.000000,0.000000
263521,139,257,160046,113757,1.000000,35.000000,35.000000,NULL,v7 cola,NULL,1,0,1,4,NULL,35.000000,0,147350,NULL,0,NULL,0.000000,0.000000
263522,139,257,160047,113714,1.000000,220.000000,220.000000,NULL,4PcOG,NULL,1,0,1,4,NULL,220.000000,0,147307,NULL,0,NULL,0.000000,0.000000
263523,139,257,160047,113723,1.000000,300.000000,300.000000,NULL,3PC OG,NULL,1,0,1,4,NULL,300.000000,0,147316,NULL,0,NULL,0.000000,0.000000
263524,139,257,160047,113711,1.000000,210.000000,210.000000,NULL,WildEpic,NULL,1,0,1,4,NULL,210.000000,0,147304,NULL,0,NULL,0.000000,0.000000
263525,139,257,160047,113737,1.000000,20.000000,20.000000,NULL,Mozzarella Stick,NULL,2,263524,1,4,257-263525,20.000000,0,147330,NULL,0,NULL,0.000000,0.000000
263526,139,257,160047,0,1.000000,0.000000,0.000000,NULL,تشيز وايلد ,NULL,4,263524,1,4,257-263526,0.000000,0,NULL,NULL,0,NULL,NULL,NULL
263527,139,257,160047,125556,1.000000,40.000000,40.000000,NULL,Combo,NULL,2,263524,1,4,257-263527,40.000000,0,164572,NULL,0,NULL,0.000000,0.000000
263528,139,257,160047,0,1.000000,0.000000,0.000000,NULL,يتقسم نصين ,NULL,4,263524,1,4,257-263528,0.000000,0,NULL,NULL,0,NULL,NULL,NULL
263529,139,257,160047,113757,2.000000,35.000000,70.000000,NULL,v7 cola,NULL,1,0,1,4,NULL,70.000000,0,147350,NULL,0,NULL,0.000000,0.000000
263530,139,257,160048,113714,1.000000,220.000000,220.000000,NULL,4PcOG,NULL,1,0,1,4,NULL,220.000000,0,147307,NULL,0,NULL,0.000000,0.000000
263531,139,257,160048,113712,1.000000,210.000000,210.000000,NULL,WildBlaze,NULL,1,0,1,4,NULL,210.000000,0,147305,NULL,0,NULL,0.000000,0.000000
263532,139,257,160048,113711,2.000000,210.000000,420.000000,NULL,WildEpic,NULL,1,0,1,4,NULL,420.000000,0,147304,NULL,0,NULL,0.000000,0.000000
263533,139,257,160048,113737,1.000000,20.000000,20.000000,NULL,Mozzarella Stick,NULL,2,263532,1,4,257-263533,20.000000,0,147330,NULL,0,NULL,0.000000,0.000000
263534,139,257,160048,0,1.000000,0.000000,0.000000,NULL,تشييز وايلد ,NULL,4,263532,1,4,257-263534,0.000000,0,NULL,NULL,0,NULL,NULL,NULL
263535,139,257,160048,125556,1.000000,40.000000,40.000000,NULL,Combo,NULL,2,263532,1,4,257-263535,40.000000,0,164572,NULL,0,NULL,0.000000,0.000000
263536,139,257,160048,113758,1.000000,20.000000,20.000000,NULL,Big Cola,NULL,1,0,1,4,NULL,20.000000,0,147351,NULL,0,NULL,0.000000,0.000000
263537,139,257,160049,113742,1.000000,35.000000,35.000000,NULL,French Fries,NULL,1,0,1,4,NULL,35.000000,0,147335,NULL,0,NULL,0.000000,0.000000
263538,139,257,160050,113716,1.000000,280.000000,280.000000,NULL,4PcNash,NULL,1,0,1,4,NULL,280.000000,0,147309,NULL,0,NULL,0.000000,0.000000
263539,139,257,160050,113712,1.000000,210.000000,210.000000,NULL,WildBlaze,NULL,1,0,1,4,NULL,210.000000,0,147305,NULL,0,NULL,0.000000,0.000000
263540,139,257,160050,113734,1.000000,50.000000,50.000000,NULL,BEEF BACON,NULL,2,263539,1,4,257-263540,50.000000,0,147327,NULL,0,NULL,0.000000,0.000000
263541,139,257,160050,0,1.000000,0.000000,0.000000,NULL,صوص بيكون و اسبايسي,NULL,4,263539,1,4,NULL,0.000000,0,NULL,NULL,0,NULL,NULL,NULL
263542,139,257,160051,113741,1.000000,125.000000,125.000000,NULL,TNT Fries,NULL,1,0,1,4,NULL,125.000000,0,147334,NULL,0,NULL,0.000000,0.000000
263543,139,257,160051,113709,1.000000,165.000000,165.000000,NULL,Jvolt,NULL,1,0,1,4,NULL,165.000000,0,147302,NULL,0,NULL,0.000000,0.000000
263544,139,257,160051,0,1.000000,0.000000,0.000000,NULL,كلاسيك يعني من غير صوصات ,NULL,4,263543,1,4,257-263544,0.000000,0,NULL,NULL,0,NULL,NULL,NULL
263545,139,257,160051,113757,1.000000,35.000000,35.000000,NULL,v7 cola,NULL,1,0,1,4,NULL,35.000000,0,147350,NULL,0,NULL,0.000000,0.000000
263546,139,257,160051,0,1.000000,0.000000,0.000000,NULL,دايت ,NULL,4,263545,1,4,257-263546,0.000000,0,NULL,NULL,0,NULL,NULL,NULL
263547,139,257,160051,113757,1.000000,35.000000,35.000000,NULL,v7 cola,NULL,1,0,1,4,NULL,35.000000,0,147350,NULL,0,NULL,0.000000,0.000000
263548,139,257,160051,113712,1.000000,210.000000,210.000000,NULL,WildBlaze,NULL,1,0,1,4,NULL,210.000000,0,147305,NULL,0,NULL,0.000000,0.000000
263549,139,257,160051,113737,1.000000,20.000000,20.000000,NULL,Mozzarella Stick,NULL,2,263548,1,4,257-263549,20.000000,0,147330,NULL,0,NULL,0.000000,0.000000
263550,139,257,160051,0,1.000000,0.000000,0.000000,NULL,تشيز وايلد,NULL,4,263548,1,4,NULL,0.000000,0,NULL,NULL,0,NULL,NULL,NULL
263551,139,257,160052,113709,1.000000,165.000000,165.000000,NULL,Jvolt,NULL,1,0,1,4,NULL,165.000000,0,147302,NULL,0,NULL,0.000000,0.000000
263552,139,257,160052,125556,1.000000,40.000000,40.000000,NULL,Combo,NULL,2,263551,1,4,257-263552,40.000000,0,164572,NULL,0,NULL,0.000000,0.000000
263553,139,257,160052,113712,1.000000,210.000000,210.000000,NULL,WildBlaze,NULL,1,0,1,4,NULL,210.000000,0,147305,NULL,0,NULL,0.000000,0.000000
263554,139,257,160052,125556,1.000000,40.000000,40.000000,NULL,Combo,NULL,2,263553,1,4,NULL,40.000000,0,164572,NULL,0,NULL,0.000000,0.000000
263555,139,257,160053,113714,1.000000,220.000000,220.000000,NULL,4PcOG,NULL,1,0,1,4,NULL,220.000000,0,147307,NULL,0,NULL,0.000000,0.000000
263556,139,257,160053,113716,3.000000,280.000000,840.000000,NULL,4PcNash,NULL,1,0,1,4,NULL,840.000000,0,147309,NULL,0,NULL,0.000000,0.000000
263557,139,257,160053,113746,1.000000,80.000000,80.000000,NULL,Cheesy Waffle'd,NULL,1,0,1,4,NULL,80.000000,0,147339,NULL,0,NULL,0.000000,0.000000
263558,139,257,160053,0,1.000000,0.000000,0.000000,NULL,هالبينو ذيااااادة,NULL,4,263557,1,4,257-263558,0.000000,0,NULL,NULL,0,NULL,NULL,NULL
263559,139,257,160053,113757,4.000000,35.000000,140.000000,NULL,v7 cola,NULL,1,0,1,4,NULL,140.000000,0,147350,NULL,0,NULL,0.000000,0.000000
263560,139,257,160054,113714,1.000000,220.000000,220.000000,NULL,4PcOG,NULL,1,0,1,4,NULL,220.000000,0,147307,NULL,0,NULL,0.000000,0.000000
263561,139,257,160054,113758,1.000000,20.000000,20.000000,NULL,Big Cola,NULL,1,0,1,4,NULL,20.000000,0,147351,NULL,0,NULL,0.000000,0.000000
263562,139,257,160055,113708,4.000000,160.000000,640.000000,NULL,JOG,NULL,1,0,1,4,NULL,640.000000,0,147301,NULL,0,NULL,0.000000,0.000000
263563,139,257,160056,113763,1.000000,10.000000,10.000000,NULL,Water small,NULL,1,0,1,4,NULL,10.000000,0,147356,NULL,0,NULL,0.000000,0.000000
263564,139,257,160055,125556,4.000000,40.000000,160.000000,NULL,Combo,NULL,2,263562,1,4,NULL,160.000000,0,164572,NULL,0,NULL,0.000000,0.000000
263565,139,257,160057,113723,1.000000,300.000000,300.000000,NULL,3PC OG,NULL,1,0,1,4,NULL,300.000000,0,147316,NULL,0,NULL,0.000000,0.000000
263566,139,257,160057,0,1.000000,0.000000,0.000000,NULL,رانش مايونيز رانش تااااني ى,NULL,4,263565,1,4,NULL,0.000000,0,NULL,NULL,0,NULL,NULL,NULL
263567,139,257,160058,113714,1.000000,220.000000,220.000000,NULL,4PcOG,NULL,1,0,1,4,NULL,220.000000,0,147307,NULL,0,NULL,0.000000,0.000000
263568,139,257,160058,0,1.000000,0.000000,0.000000,NULL,هاني ماستر ,NULL,4,263567,1,4,NULL,0.000000,0,NULL,NULL,0,NULL,NULL,NULL
263569,139,257,160059,113714,1.000000,220.000000,220.000000,NULL,4PcOG,NULL,1,0,1,4,NULL,220.000000,0,147307,NULL,0,NULL,0.000000,0.000000
263570,139,257,160059,113741,1.000000,125.000000,125.000000,NULL,TNT Fries,NULL,1,0,1,4,NULL,125.000000,0,147334,NULL,0,NULL,0.000000,0.000000
263571,139,257,160059,0,1.000000,0.000000,0.000000,NULL,شيدرر بسسسسس,NULL,4,263570,1,4,NULL,0.000000,0,NULL,NULL,0,NULL,NULL,NULL
263572,139,257,160060,113712,2.000000,210.000000,420.000000,NULL,WildBlaze,NULL,1,0,1,4,NULL,420.000000,0,147305,NULL,0,NULL,0.000000,0.000000
263573,139,257,160060,113742,1.000000,35.000000,35.000000,NULL,French Fries,NULL,1,0,1,4,NULL,35.000000,0,147335,NULL,0,NULL,0.000000,0.000000
263574,139,257,160061,113708,2.000000,160.000000,320.000000,NULL,JOG,NULL,1,0,1,4,NULL,320.000000,0,147301,NULL,0,NULL,0.000000,0.000000
263575,139,257,160061,113708,1.000000,160.000000,160.000000,NULL,JOG,NULL,1,0,1,4,NULL,160.000000,0,147301,NULL,0,NULL,0.000000,0.000000
263576,139,257,160061,0,1.000000,0.000000,0.000000,NULL,بدون خيار مخلل,NULL,4,263575,1,4,257-263576,0.000000,0,NULL,NULL,0,NULL,NULL,NULL
263577,139,257,160061,125556,1.000000,40.000000,40.000000,NULL,Combo,NULL,2,263575,1,4,257-263577,40.000000,0,164572,NULL,0,NULL,0.000000,0.000000
263578,139,257,160061,125556,1.000000,40.000000,40.000000,NULL,Combo,NULL,2,263575,1,4,NULL,40.000000,0,164572,NULL,0,NULL,0.000000,0.000000
263579,139,257,160062,113709,3.000000,165.000000,495.000000,NULL,Jvolt,NULL,1,0,1,4,NULL,495.000000,0,147302,NULL,0,NULL,0.000000,0.000000
263580,139,257,160062,113716,1.000000,280.000000,280.000000,NULL,4PcNash,NULL,1,0,1,4,NULL,280.000000,0,147309,NULL,0,NULL,0.000000,0.000000
263581,139,257,160062,0,1.000000,0.000000,0.000000,NULL,بافلو صوص ,NULL,4,263580,1,4,257-263581,0.000000,0,NULL,NULL,0,NULL,NULL,NULL
263582,139,257,160062,113757,4.000000,35.000000,140.000000,NULL,v7 cola,NULL,1,0,1,4,NULL,140.000000,0,147350,NULL,0,NULL,0.000000,0.000000
263583,139,257,160062,113763,1.000000,10.000000,10.000000,NULL,Water small,NULL,1,0,1,4,NULL,10.000000,0,147356,NULL,0,NULL,0.000000,0.000000
263584,139,257,160058,113736,1.000000,25.000000,25.000000,NULL,EXTRA Sauce,NULL,2,263567,1,4,257-263584,25.000000,0,147329,NULL,0,NULL,0.000000,0.000000
263585,139,257,160058,113736,1.000000,25.000000,25.000000,NULL,EXTRA Sauce,NULL,2,263567,1,4,257-263585,25.000000,0,147329,NULL,0,NULL,0.000000,0.000000
263586,139,257,160058,113763,2.000000,10.000000,20.000000,NULL,Water small,NULL,1,0,1,4,NULL,20.000000,0,147356,NULL,0,NULL,0.000000,0.000000
263587,139,257,160063,113709,1.000000,165.000000,165.000000,NULL,Jvolt,NULL,1,0,1,4,NULL,165.000000,0,147302,NULL,0,NULL,0.000000,0.000000
263588,139,257,160063,113712,1.000000,210.000000,210.000000,NULL,WildBlaze,NULL,1,0,1,4,NULL,210.000000,0,147305,NULL,0,NULL,0.000000,0.000000
263589,139,257,160063,113737,1.000000,20.000000,20.000000,NULL,Mozzarella Stick,NULL,2,263588,1,4,257-263589,20.000000,0,147330,NULL,0,NULL,0.000000,0.000000
263590,139,257,160063,0,1.000000,0.000000,0.000000,NULL,تشيزوايلد ,NULL,4,263588,1,4,257-263590,0.000000,0,NULL,NULL,0,NULL,NULL,NULL
263591,139,257,160063,0,1.000000,0.000000,0.000000,NULL,مش موتزرلا ,NULL,4,263588,1,4,257-263591,0.000000,0,NULL,NULL,0,NULL,NULL,NULL
263592,139,257,160063,113723,1.000000,300.000000,300.000000,NULL,3PC OG,NULL,1,0,1,4,NULL,300.000000,0,147316,NULL,0,NULL,0.000000,0.000000
263593,139,257,160063,0,1.000000,0.000000,0.000000,NULL,تشيز ديب و بافلو رانش ,NULL,4,263592,1,4,NULL,0.000000,0,NULL,NULL,0,NULL,NULL,NULL
263594,139,257,160064,113710,4.000000,190.000000,760.000000,NULL,Jnash ,NULL,1,0,1,4,NULL,760.000000,0,147303,NULL,0,NULL,0.000000,0.000000
263595,139,257,160064,113736,1.000000,25.000000,25.000000,NULL,EXTRA Sauce,NULL,2,263594,1,4,257-263595,25.000000,0,147329,NULL,0,NULL,0.000000,0.000000
263596,139,257,160064,0,1.000000,0.000000,0.000000,NULL,تكساس ,NULL,4,263594,1,4,257-263596,0.000000,0,NULL,NULL,0,NULL,NULL,NULL
263597,139,257,160064,113716,1.000000,280.000000,280.000000,NULL,4PcNash,NULL,1,0,1,4,NULL,280.000000,0,147309,NULL,0,NULL,0.000000,0.000000
263598,139,257,160064,0,1.000000,0.000000,0.000000,NULL,امريكان تشيدر ,NULL,4,263597,1,4,257-263598,0.000000,0,NULL,NULL,0,NULL,NULL,NULL
263599,139,257,160064,113746,1.000000,80.000000,80.000000,NULL,Cheesy Waffle'd,NULL,1,0,1,4,NULL,80.000000,0,147339,NULL,0,NULL,0.000000,0.000000
263600,139,257,160065,113714,1.000000,220.000000,220.000000,NULL,4PcOG,NULL,1,0,1,4,NULL,220.000000,0,147307,NULL,0,NULL,0.000000,0.000000
263601,139,257,160065,113715,1.000000,220.000000,220.000000,NULL,4PcVolt,NULL,1,0,1,4,NULL,220.000000,0,147308,NULL,0,NULL,0.000000,0.000000
263602,139,257,160065,0,1.000000,0.000000,0.000000,NULL,رانش ومايونيز ,NULL,4,263601,1,4,257-263602,0.000000,0,NULL,NULL,0,NULL,NULL,NULL
263603,139,257,160065,113711,1.000000,210.000000,210.000000,NULL,WildEpic,NULL,1,0,1,4,NULL,210.000000,0,147304,NULL,0,NULL,0.000000,0.000000
263604,139,257,160065,113737,1.000000,20.000000,20.000000,NULL,Mozzarella Stick,NULL,2,263603,1,4,257-263604,20.000000,0,147330,NULL,0,NULL,0.000000,0.000000
263605,139,257,160065,0,1.000000,0.000000,0.000000,NULL,تشيز وايلد,NULL,4,263603,1,4,257-263605,0.000000,0,NULL,NULL,0,NULL,NULL,NULL
263606,139,257,160065,113711,1.000000,210.000000,210.000000,NULL,WildEpic,NULL,1,0,1,4,NULL,210.000000,0,147304,NULL,0,NULL,0.000000,0.000000
263607,139,257,160065,113734,1.000000,50.000000,50.000000,NULL,BEEF BACON,NULL,2,263606,1,4,257-263607,50.000000,0,147327,NULL,0,NULL,0.000000,0.000000
263608,139,257,160065,0,1.000000,0.000000,0.000000,NULL,بيكون صوص ,NULL,4,263606,1,4,257-263608,0.000000,0,NULL,NULL,0,NULL,NULL,NULL
263609,139,257,160065,113742,2.000000,35.000000,70.000000,NULL,French Fries,NULL,1,0,1,4,NULL,70.000000,0,147335,NULL,0,NULL,0.000000,0.000000
263610,139,257,160066,113711,1.000000,210.000000,210.000000,NULL,WildEpic,NULL,1,0,1,4,NULL,210.000000,0,147304,NULL,0,NULL,0.000000,0.000000
263611,139,257,160066,113712,3.000000,210.000000,630.000000,NULL,WildBlaze,NULL,1,0,1,4,NULL,630.000000,0,147305,NULL,0,NULL,0.000000,0.000000
263612,139,257,160066,113711,1.000000,210.000000,210.000000,NULL,WildEpic,NULL,1,0,1,4,NULL,210.000000,0,147304,NULL,0,NULL,0.000000,0.000000
263613,139,257,160066,113734,1.000000,50.000000,50.000000,NULL,BEEF BACON,NULL,2,263612,1,4,257-263613,50.000000,0,147327,NULL,0,NULL,0.000000,0.000000
263614,139,257,160066,0,1.000000,0.000000,0.000000,NULL,صوص ومشروم ,NULL,4,263612,1,4,257-263614,0.000000,0,NULL,NULL,0,NULL,NULL,NULL
263615,139,257,160066,113740,1.000000,65.000000,65.000000,NULL,Drippin Cheddar Fries,NULL,1,0,1,4,NULL,65.000000,0,147333,NULL,0,NULL,0.000000,0.000000
263616,139,257,160066,0,1.000000,0.000000,0.000000,NULL,هالبينو ,NULL,4,263615,1,4,257-263616,0.000000,0,NULL,NULL,0,NULL,NULL,NULL
263617,139,257,160066,113757,5.000000,35.000000,175.000000,NULL,v7 cola,NULL,1,0,1,4,NULL,175.000000,0,147350,NULL,0,NULL,0.000000,0.000000
263618,139,257,160067,113708,1.000000,160.000000,160.000000,NULL,JOG,NULL,1,0,1,4,NULL,160.000000,0,147301,NULL,0,NULL,0.000000,0.000000
263619,139,257,160067,113709,2.000000,165.000000,330.000000,NULL,Jvolt,NULL,1,0,1,4,NULL,330.000000,0,147302,NULL,0,NULL,0.000000,0.000000
263620,139,257,160067,113716,1.000000,280.000000,280.000000,NULL,4PcNash,NULL,1,0,1,4,NULL,280.000000,0,147309,NULL,0,NULL,0.000000,0.000000
263621,139,257,160067,113757,2.000000,35.000000,70.000000,NULL,v7 cola,NULL,1,0,1,4,NULL,70.000000,0,147350,NULL,0,NULL,0.000000,0.000000
263622,139,257,160068,113710,5.000000,190.000000,950.000000,NULL,Jnash ,NULL,1,0,1,4,NULL,950.000000,0,147303,NULL,0,NULL,0.000000,0.000000
263623,139,257,160068,113758,3.000000,20.000000,60.000000,NULL,Big Cola,NULL,1,0,1,4,NULL,60.000000,0,147351,NULL,0,NULL,0.000000,0.000000
263624,139,257,160068,125556,1.000000,40.000000,40.000000,NULL,Combo,NULL,2,263623,1,4,NULL,40.000000,0,164572,NULL,0,NULL,0.000000,0.000000
263625,139,257,160069,113710,1.000000,190.000000,190.000000,NULL,Jnash ,NULL,1,0,1,4,NULL,190.000000,0,147303,NULL,0,NULL,0.000000,0.000000
263626,139,257,160070,113763,2.000000,10.000000,20.000000,NULL,Water small,NULL,1,0,1,4,NULL,20.000000,0,147356,NULL,0,NULL,0.000000,0.000000
263627,139,257,160071,113763,2.000000,10.000000,20.000000,NULL,Water small,NULL,1,0,1,4,NULL,20.000000,0,147356,NULL,0,NULL,0.000000,0.000000
263628,139,257,160072,113710,1.000000,190.000000,190.000000,NULL,Jnash ,NULL,1,0,1,4,NULL,190.000000,0,147303,NULL,0,NULL,0.000000,0.000000
263629,139,257,160073,113708,1.000000,160.000000,160.000000,NULL,JOG,NULL,1,0,1,4,NULL,160.000000,0,147301,NULL,0,NULL,0.000000,0.000000
263630,139,257,160074,113758,1.000000,20.000000,20.000000,NULL,Big Cola,NULL,1,0,1,4,NULL,20.000000,0,147351,NULL,0,NULL,0.000000,0.000000
263631,139,257,160075,113757,4.000000,35.000000,140.000000,NULL,v7 cola,NULL,1,0,1,4,NULL,140.000000,0,147350,NULL,0,NULL,0.000000,0.000000
263632,139,257,160075,113763,1.000000,10.000000,10.000000,NULL,Water small,NULL,1,0,1,4,NULL,10.000000,0,147356,NULL,0,NULL,0.000000,0.000000
263633,139,257,160076,113742,1.000000,35.000000,35.000000,NULL,French Fries,NULL,1,0,1,4,NULL,35.000000,0,147335,NULL,0,NULL,0.000000,0.000000
263634,139,257,160076,113757,1.000000,35.000000,35.000000,NULL,v7 cola,NULL,1,0,1,4,NULL,35.000000,0,147350,NULL,0,NULL,0.000000,0.000000
263635,139,257,160077,113742,1.000000,35.000000,35.000000,NULL,French Fries,NULL,1,0,1,4,NULL,35.000000,0,147335,NULL,0,NULL,0.000000,0.000000
264530,139,257,161048,113709,1.000000,165.000000,165.000000,NULL,Jvolt,NULL,1,0,1,4,NULL,165.000000,0,147302,NULL,0,NULL,0.000000,0.000000
264531,139,257,161048,113714,1.000000,220.000000,220.000000,NULL,4PcOG,NULL,1,0,1,4,NULL,220.000000,0,147307,NULL,0,NULL,0.000000,0.000000
264532,139,257,161048,113757,2.000000,35.000000,70.000000,NULL,v7 cola,NULL,1,0,1,4,NULL,70.000000,0,147350,NULL,0,NULL,0.000000,0.000000
264533,139,257,161049,113714,1.000000,220.000000,220.000000,NULL,4PcOG,NULL,1,0,1,4,NULL,220.000000,0,147307,NULL,0,NULL,0.000000,0.000000
264534,139,257,161049,0,1.000000,0.000000,0.000000,NULL,سويت شيلي وكلسلو ,NULL,4,264533,1,4,NULL,0.000000,0,NULL,NULL,0,NULL,NULL,NULL
